,sku,description,url,price,UPC,keyword
897,92247054,Vollrath 47054 3-Piece Stainless Steel Oval Measuring Scoop Set,https://www.webstaurantstore.com/cup-measuring-125-5-cup/92247054.html,From $21.55/Each,029419396467,measuring-cups-and-spoons
898,271604392,Carlisle 604392 Measure Misers 8 oz. Blue Long Handle Stainless Steel Portion Spoon,https://www.webstaurantstore.com/carlisle-604392-measure-misers-8-oz-blue-long-handle-stainless-steel-portion-spoon/271604392.html,From $11.65/Each,077838255155,measuring-cups-and-spoons
899,2714314407,Carlisle 4314407 2 Qt. (8 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-4314407-2-qt-8-cups-clear-plastic-measuring-cup-with-gradations/2714314407.html,From $12.29/Each,077838803233,measuring-cups-and-spoons
900,2714314507,Carlisle 4314507 4 Qt. (16 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-4314507-4-qt-16-cups-clear-plastic-measuring-cup-with-gradations/2714314507.html,From $12.56/Each,077838803240,measuring-cups-and-spoons
901,29711180500,OXO 11180500 Good Grips 8-Piece Magnetic Stainless Steel Measuring Cup and Spoon Set,https://www.webstaurantstore.com/oxo-11180500-good-grips-8-piece-magnetic-stainless-steel-measuring-cup-and-spoon-set/29711180500.html,$30.99/Each,00719812048062,measuring-cups-and-spoons
902,9225350,Vollrath 5350 0.25 Qt. Aluminum Measuring Cup,https://www.webstaurantstore.com/cup-measuring-0-25qt-alum/9225350.html,From $14.46/Each,029419793204,measuring-cups-and-spoons
903,15902365,Araven 02365 2 Qt. (8 Cups) Clear Polypropylene Measuring Cup,https://www.webstaurantstore.com/araven-02365-2-qt-8-cups-clear-polypropylene-measuring-cup/15902365.html,$9.88/Each,8411777023659,measuring-cups-and-spoons
904,92246656,Vollrath 46656 4 oz. Stainless Steel Transfer Bowl,https://www.webstaurantstore.com/vollrath-46656-4-oz-stainless-steel-transfer-bowl/92246656.html,From $4.11/Each,294194397996,measuring-cups-and-spoons
905,416b25300,iSi B25300 Flex-it 3-Piece Translucent Silicone Measuring Cup Set,https://www.webstaurantstore.com/isi-b25300-flex-it-3-piece-translucent-silicone-measuring-cup-set/416B25300.html,$21.99/Each,00085355253004,measuring-cups-and-spoons
906,2714314207,Carlisle 4314207 1 Pint (2 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-4314207-1-pint-2-cups-clear-plastic-measuring-cup-with-gradations/2714314207.html,From $8.25/Each,077838803219,measuring-cups-and-spoons
907,470m37043,Barfly M37043 2 tsp. Stainless Steel Measuring Spoon,https://www.webstaurantstore.com/barfly-m37043-2-tsp-vintage-measured-bar-spoon/470M37043.html,From $5.32/Each,765301942885,measuring-cups-and-spoons
908,271604370,Carlisle 604370 Measure Misers 3 oz. Beige Long Handle Stainless Steel Portion Spoon,https://www.webstaurantstore.com/carlisle-604370-measure-misers-3-oz-beige-long-handle-stainless-steel-portion-spoon/271604370.html,From $10.90/Each,077838255124,measuring-cups-and-spoons
909,271604393,Carlisle 604393 Measure Misers 8 oz. Blue Long Handle Stainless Steel Perforated Portion Spoon,https://www.webstaurantstore.com/carlisle-604393-measure-misers-8-oz-blue-long-handle-stainless-steel-perforated-portion-spoon/271604393.html,From $11.65/Each,077838255216,measuring-cups-and-spoons
910,2714314307,Carlisle 4314307 1 Qt. (4 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-4314307-1-qt-4-cups-clear-plastic-measuring-cup-with-gradations/2714314307.html,From $9.61/Each,077838803226,measuring-cups-and-spoons
911,92246658,Vollrath 46658 12 oz. Stainless Steel Transfer Bowl,https://www.webstaurantstore.com/vollrath-46658-12-oz-stainless-steel-transfer-bowl/92246658.html,From $7.42/Each,294194398122,measuring-cups-and-spoons
912,92279540,Vollrath 79540 4 Qt. Stainless Steel Graduated Measuring Cup,https://www.webstaurantstore.com/vollrath-79540-4-qt-stainless-steel-graduated-measuring-cup/92279540.html,$69.99/Each,10029419039903,measuring-cups-and-spoons
913,92246659,Vollrath 46659 16 oz. Stainless Steel Transfer Bowl,https://www.webstaurantstore.com/vollrath-46659-16-oz-stainless-steel-transfer-bowl/92246659.html,From $8.89/Each,294194398290,measuring-cups-and-spoons
914,29711161000,OXO 11161000 Good Grips 1 Pint (2 Cups) Squeeze & Pour Translucent Silicone Measuring Cup,https://www.webstaurantstore.com/oxo-11161000-good-grips-1-pint-2-cups-squeeze-pour-translucent-silicone-measuring-cup/29711161000.html,$10.99/Each,00719812083537,measuring-cups-and-spoons
915,29711161100,OXO 11161100 Good Grips 1 Cup Squeeze & Pour Translucent Silicone Measuring Cup,https://www.webstaurantstore.com/oxo-11161100-good-grips-1-cup-squeeze-pour-translucent-silicone-measuring-cup/29711161100.html,$8.99/Each,00719812046129,measuring-cups-and-spoons
916,416b26500,iSi B26500 Flex-it 1 Quart Translucent Silicone Measuring Cup,https://www.webstaurantstore.com/isi-b26500-flex-it-1-quart-translucent-silicone-measuring-cup/416B26500.html,From $12.24/Each,00085355265007,measuring-cups-and-spoons
917,29711166400,OXO 11166400 Good Grips 1 Quart (4 Cups) Squeeze & Pour Translucent Silicone Measuring Cup,https://www.webstaurantstore.com/oxo-11166400-good-grips-1-quart-4-cups-squeeze-pour-translucent-silicone-measuring-cup/29711166400.html,$20.99/Each,00686906690042,measuring-cups-and-spoons
918,271604360,Carlisle 604360 Measure Misers 2 oz. Red Long Handle Stainless Steel Portion Spoon,https://www.webstaurantstore.com/carlisle-604360-measure-misers-2-oz-red-long-handle-stainless-steel-portion-spoon/271604360.html,From $10.62/Each,077838655115,measuring-cups-and-spoons
919,2714314107,Carlisle 4314107 1 Cup Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-4314107-1-cup-clear-plastic-measuring-cup-with-gradations/2714314107.html,From $4.52/Each,077838803202,measuring-cups-and-spoons
920,271604381,Carlisle 604381 Measure Misers 4 oz. Green Long Handle Stainless Steel Perforated Portion Spoon,https://www.webstaurantstore.com/carlisle-604381-measure-misers-4-oz-green-long-handle-stainless-steel-perforated-portion-spoon/271604381.html,From $10.90/Each,077838655191,measuring-cups-and-spoons
921,92246657,Vollrath 46657 8 oz. Stainless Steel Transfer Bowl,https://www.webstaurantstore.com/vollrath-46657-8-oz-stainless-steel-transfer-bowl/92246657.html,From $4.72/Each,294194398054,measuring-cups-and-spoons
922,271431507,Carlisle 431507 1 Cup Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-431507-1-cup-polycarbonate-measuring-cup/271431507.html,From $5.41/Each,077838270103,measuring-cups-and-spoons
923,15901366,Araven 01366 3 Qt. (12 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/araven-01366-3-qt-12-cups-clear-polycarbonate-measuring-cup/15901366.html,$15.54/Each,8411777013667,measuring-cups-and-spoons
924,15902366,Araven 02366 3 Qt. (12 Cups) Clear Polypropylene Measuring Cup,https://www.webstaurantstore.com/araven-02366-3-qt-12-cups-clear-polypropylene-measuring-cup/15902366.html,$11.72/Each,8411777023666,measuring-cups-and-spoons
925,29711172700,OXO 11172700 Good Grips 1/2 to 2 Cup Squeeze & Pour 3-Piece Translucent Silicone Measuring Cup Set,https://www.webstaurantstore.com/oxo-11172700-good-grips-1-2-to-2-cup-squeeze-pour-3-piece-translucent-silicone-measuring-cup-set/29711172700.html,$25.97/Each,00719812047287,measuring-cups-and-spoons
926,15901365,Araven 01365 2 Qt. (8 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/araven-01365-2-qt-8-cups-clear-polycarbonate-measuring-cup/15901365.html,$13.11/Each,8411777013650,measuring-cups-and-spoons
927,92268297,Vollrath 68297 0.5 Qt. Aluminum Measuring Cup,https://www.webstaurantstore.com/cup-measuring-0-5-qt-alum/92268297.html,From $23.91/Each,029419040360,measuring-cups-and-spoons
928,27143141af07,Carlisle 43141AF07 1 Cup Purple Allergen Free Polycarbonate Measuring Cup,https://www.webstaurantstore.com/carlisle-43141af07-1-cup-allergen-free-clear-plastic-measuring-cup-with-purple-print-and-gradations/27143141AF07.html,From $4.38/Each,077838872772,measuring-cups-and-spoons
929,15901364,Araven 01364 1 Qt. (4 Cups) Clear Polycarbonate Measuring Cup,https://www.webstaurantstore.com/araven-01364-1-qt-4-cups-clear-polycarbonate-measuring-cup/15901364.html,$8.39/Each,8411777013643,measuring-cups-and-spoons
930,271314clrkt,Carlisle 5-Piece Clear Polycarbonate Measuring Cup Set,https://www.webstaurantstore.com/carlisle-5-piece-clear-plastic-measuring-cup-set-with-gradations/271314CLRKT.html,$51.49/Each,077838803240,measuring-cups-and-spoons
931,124hmrspnkit,American Metalcraft 5-Piece Hammered Stainless Steel Portioned Server Set,https://www.webstaurantstore.com/american-metalcraft-5-piece-hammered-portioned-server-set/124HMRSPNKIT.html,$64.99/Each,704339947776,measuring-cups-and-spoons
932,271492689,Carlisle 492689 Measure Misers 3 oz. Purple Acetal Allergen Free Short Handle Portion Spoon,https://www.webstaurantstore.com/carlisle-492689-measure-misers-3-oz-purple-allergen-free-short-handle-portion-spoon/271492689.html,$6.49/Each,077838880784,measuring-cups-and-spoons
933,214mccham,Cambro MCCH150 High Heat Clear Plastic Splatterproof Cover for Measuring Cups,https://www.webstaurantstore.com/cambro-mcch150-high-heat-splatterproof-cover-for-measuring-cups/214MCCHAM.html,$9.59/Each,00099511048601,measuring-cups-and-spoons
934,212acstp10,"GI Metal 14 13/16"" Triangular Pizza Server with Blue Handle AC-STP10",https://www.webstaurantstore.com/gi-metal-ac-stp10-7-5-8-x-5-1-2-stainless-steel-triangular-pizza-server/212ACSTP10.html,$24.49/Each,,pizza-servers
935,212acstp11,"GI Metal 13 3/16"" Triangular Pizza Server with Blue Handle AC-STP11",https://www.webstaurantstore.com/gi-metal-ac-stp11-6-x-4-3-4-stainless-steel-triangular-pizza-server/212ACSTP11.html,$23.99/Each,,pizza-servers
936,212acstp71,"GI Metal1 14 1/2"" Oval Pizza Serverwith Blue Handle AC-STP7",https://www.webstaurantstore.com/gi-metal-ac-stp71-8-1-4-x-7-stainless-steel-oval-pizza-server/212ACSTP71.html,$28.49/Each,,pizza-servers
937,212acstp15f,"GI Metal 14 3/4"" Perforated Triangular Pizza Server with Blue Handle AC-STP15F",https://www.webstaurantstore.com/gi-metal-ac-stp15f-7-5-8-x-5-1-2-perforated-stainless-steel-triangular-pizza-server/212ACSTP15F.html,$31.49/Each,,pizza-servers
938,212acstp81f,"GI Metal 15 3/4"" Perforated Oval Pizza Server with Blue Handle AC-STP81F",https://www.webstaurantstore.com/gi-metal-ac-stp81f-8-5-8-x-7-perforated-stainless-steel-oval-pizza-server/212ACSTP81F.html,$37.99/Each,,pizza-servers
939,212acstp16f,"GI Metal 13 3/16"" Perforated Triangular Pizza Server with Blue Handle AC-STP16F",https://www.webstaurantstore.com/gi-metal-ac-stp16f-6-x-4-3-4-perforated-stainless-steel-triangular-pizza-server/212ACSTP16F.html,$28.49/Each,,pizza-servers
940,176080028,"Choice 10 1/4"" Pie Server with Wood Handle",https://www.webstaurantstore.com/choice-10-1-4-pie-server-with-wood-handle/176080028.html,From $1.43/Each,,pizza-servers
941,4076pswh,"Choice 10 1/2"" Pie Server with White Polypropylene Handle",https://www.webstaurantstore.com/choice-6-pie-server-with-white-polypropylene-handle/4076PSWH.html,From $1.83/Each,,pizza-servers
942,4076pzsos,"Choice 13 1/4"" Extra Large Pizza Pie Server with Black Offset Handle",https://www.webstaurantstore.com/choice-7-extra-large-pizza-pie-server-with-black-offset-handle/4076PZSOS.html,From $4.84/Each,,pizza-servers
943,470m18770,"Mercer Culinary Millennia® 11"" Pie Server with Black Polypropylene Handle M18770",https://www.webstaurantstore.com/mercer-culinary-m18770-millennia-5-x-3-pie-server/470M18770.html,From $8.45/Each,765301904890,pizza-servers
944,35340433,"Victorinox 9 1/4"" Pie Server with Serrated Edge and White Polypropylene Handle 7.6259.12",https://www.webstaurantstore.com/victorinox-7-6259-12-4-pie-server-with-serrated-edge/35340433.html,From $7.21/Each,092187198434,pizza-servers
945,470m18760,"Mercer Culinary Millennia® 10 1/2"" Pie Server with Black Polypropylene Handle M18760",https://www.webstaurantstore.com/mercer-culinary-m18760-millennia-5-x-2-pie-server/470M18760.html,From $7.09/Each,765301904883,pizza-servers
946,4076psbk,"Choice 10 1/2"" Pie Server with Black Nylon Handle",https://www.webstaurantstore.com/choice-6-pie-server-with-black-nylon-handle/4076PSBK.html,From $1.74/Each,,pizza-servers
947,407sltwps003,"10 1/2"" Square Pizza Server / Turner with Wood Handle",https://www.webstaurantstore.com/10-1-2-square-pizza-server-turner-with-wood-handle/407SLTWPS003.html,From $1.59/Each,789313295111,pizza-servers
948,124sps11,"American Metalcraft Belaire 10 13/16"" Stainless Steel Pie Server with Hollow Handle SPS11",https://www.webstaurantstore.com/american-metalcraft-belaire-10-13-16-stainless-steel-pie-server-with-hollow-handle-sps11/124SPS11.html,$6.48/Each,00704339707905,pizza-servers
949,92246936,"Vollrath 11"" Stainless Steel Hollow Handle Pastry Server with Mirror Finish 46936",https://www.webstaurantstore.com/vollrath-11-stainless-steel-hollow-handle-pastry-server-with-mirror-finish-46936/92246936.html,From $5.15/Each,30029419098997,pizza-servers
950,124hm12pas,"American Metalcraft 10 11/16"" Hammered Stainless Steel Pastry Server HM12PAS",https://www.webstaurantstore.com/american-metalcraft-10-11-16-hammered-stainless-steel-pastry-server-hm12pas/124HM12PAS.html,$12.10/Each,704339944300,pizza-servers
951,124hm12pie,"American Metalcraft 11 11/16"" Hammered Stainless Steel Pie Server HM12PIE",https://www.webstaurantstore.com/american-metalcraft-11-11-16-hammered-stainless-steel-pie-server-hm12pie/124HM12PIE.html,$12.64/Each,00704339944317,pizza-servers
952,2019465hf,"Bon Chef 10 1/4"" Hammered Stainless Steel Pastry Server with Hollow Cool Handle 9465HF",https://www.webstaurantstore.com/bon-chef-9465hf-10-1-4-hammered-stainless-steel-pastry-server/2019465HF.html,From $11.46/Each,804476124822,pizza-servers
953,2019465,"Bon Chef 10 1/4"" Stainless Steel Pastry Server with Hollow Cool Handle 9465",https://www.webstaurantstore.com/bon-chef-9465-10-1-4-stainless-steel-pastry-server/2019465.html,From $11.46/Each,804476124815,pizza-servers
954,124svhp,"American Metalcraft 12 5/16"" Hammered Stainless Steel Vintage Pie Server SVHP",https://www.webstaurantstore.com/american-metalcraft-12-5-16-hammered-stainless-steel-vintage-pie-server-svhp/124SVHP.html,$9.18/Each,00704339904229,pizza-servers
955,935id022,"Walco Idol 10"" 18/10 Stainless Steel Pastry Server ID022",https://www.webstaurantstore.com/walco-id022-idol-10-18-10-stainless-steel-pastry-server/935ID022.html,From $10.23/Each,076771400226,pizza-servers
956,808am3331bk,"Tablecraft Antimicrobial 9 5/8"" Stainless Steel Pie Server with Black Handle AM3331BK",https://www.webstaurantstore.com/tablecraft-antimicrobial-9-5-8-stainless-steel-pie-server-with-black-handle-am3331bk/808AM3331BK.html,$5.69/Each,727875242099,pizza-servers
957,27160207,"Carlisle Terra 11"" 18/0 Hammered Stainless Steel Pastry Server 60207",https://www.webstaurantstore.com/carlisle-60207-terra-11-18-0-hammered-stainless-steel-pastry-server/27160207.html,From $8.78/Each,077838881576,pizza-servers
958,124gvhp,"American Metalcraft 12 1/8"" Hammered Gold Vintage Pie Server GVHP",https://www.webstaurantstore.com/american-metalcraft-12-1-8-hammered-gold-vintage-pie-server-gvhp/124GVHP.html,$11.34/Each,00704339903567,pizza-servers
959,124ps127,"American Metalcraft 12 1/8"" Pizza Server with Black Polypropylene Handle PS127",https://www.webstaurantstore.com/american-metalcraft-12-1-8-pizza-server-with-black-polypropylene-handle-ps127/124PS127.html,From $9.83/Each,00704339912477,pizza-servers
960,356b678mpdf,"Oneida Chef's Table Mirror 10 5/8"" 18/0 Stainless Steel Heavy Weight Servall - 12/Case",https://www.webstaurantstore.com/oneida-b678mpdf-chefs-table-mirror-10-5-8-18-0-stainless-steel-heavy-weight-servall-case/356B678MPDF.html,From $86.02/Case,10749956128624,pizza-servers
961,92246644,"Vollrath Windway 11 1/2"" 18/8 Stainless Steel Hollow Handle Pastry Server with Mirror Finish 46644",https://www.webstaurantstore.com/vollrath-windway-11-1-2-18-8-stainless-steel-hollow-handle-pastry-server-with-mirror-finish-46644/92246644.html,From $9.76/Each,30029419255703,pizza-servers
962,2019465bf,"Bon Chef 10 1/4"" Brushed Stainless Steel Pastry Server with Hollow Cool Handle 9465BF",https://www.webstaurantstore.com/bon-chef-9465bf-10-1-4-brushed-stainless-steel-pastry-server/2019465BF.html,From $11.46/Each,804476222153,pizza-servers
963,935ir022,"Walco Ironstone 9 1/2"" 18/10 Stainless Steel Extra Heavy Weight Hammered Pastry Server IR022",https://www.webstaurantstore.com/walco-ir022-ironstone-9-1-2-18-10-stainless-steel-extra-heavy-weight-hammered-pastry-server/935IR022.html,From $8.18/Each,076771002208,pizza-servers
964,124wvap,"American Metalcraft 12 1/8"" Wavy Aged Stainless Steel Pie Server WVAP",https://www.webstaurantstore.com/american-metalcraft-12-1-8-wavy-aged-stainless-steel-pie-server-wvap/124WVAP.html,$10.26/Each,00704339903406,pizza-servers
965,27160204,"Carlisle Terra 12"" 18/0 Hammered Stainless Steel Slotted Pastry Server 60204",https://www.webstaurantstore.com/carlisle-60204-terra-12-18-0-hammered-stainless-steel-slotted-pastry-server/27160204.html,From $11.28/Each,077838881545,pizza-servers
966,470m18770wh,"Mercer Culinary Millennia® 11"" Pie Server with White Polypropylene Handle M18770WH",https://www.webstaurantstore.com/mercer-culinary-millennia-11-pie-server-with-white-polypropylene-handle-m18770wh/470M18770WH.html,From $9.03/Each,765301905378,pizza-servers
967,470m18770pu,"Mercer Culinary Millennia® 11"" Pie Server with Purple Polypropylene Handle M18770PU",https://www.webstaurantstore.com/mercer-culinary-millennia-11-pie-server-with-purple-polypropylene-handle-m18770pu/470M18770PU.html,From $9.03/Each,765301913717,pizza-servers
968,5481319b255,"Amefa 10 3/16"" 18/10 Stainless Steel Cake Server 131900B000255",https://www.webstaurantstore.com/amefa-10-3-16-18-10-stainless-steel-cake-server-131900b000255/5481319B255.html,$10.99/Each,8711155006466,pizza-servers
